code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,521.0918,467.2568,1.1277,71.1942,3.0523,22.9727,6.7,29.56908652,29.84,,,,38.97,118.57,0.99999829,,5.83,5.83,9.97,11.74,141.51,141.51,3.5399,,1798784000.0,3760603904.0,1122077056.0,,17072129024.0,3760603904.0,,1725059968.0,5193689.4962275,71.97,,0.40249759999999996,29.84,0.23,6.7,0.3613,1122075136.0,236760000.0,40.25,,15.61,150.46,-0.29,-0.29,142.51,11.74,,0.99770226,0.40342457,0.40249759999999996,0.29837683,521879388160.0,,0.00536123,,0.00720589,2.26286677,,,0.96728722,29.56908652
000002.XSHE,000002.XSHE,993.967,848.8757,3.1708,24.3393,3.0925,8.7994,2.38,2.60321413,10.88,33.81,85.32,2.92,3.46,97.61,0.86976872,139.5,27.56,27.56,19.79,19.79,-55.7,-56.24,2.3248,276035627135.1855,1198305280.0,8164318720.0,888542528.0,,39732355072.0,8164318720.0,1412001008.0,6966013440.0,3707004.68950428,45.13,2.21122332,0.15085078,10.88,0.73,2.39,0.0699,772826496.0,33288594.0,15.09,2.26,2.71,307.49,-55.75,-55.75,-52.75,7.05,,1.00318623,0.15037166,0.15085078,0.10883242,124833898496.0,0.19476907,0.04329699,1.79742206,0.06540146,6.62753209,0.06854777,2.25181223,0.68171822,2.1418701
000005.XSHE,000005.XSHE,33.556,26.7727,3.1365,278.6948,4.44,142.3631,0.5,0.84656836,35.86,62.26,143.85,4.98,58.45,-122.27,-1.22269811,68.53,-42.61,-42.61,-20.11,68.13,1823.85,1823.85,33.2741,660103662.9243,-4648730.0,10602372.0,3802026.0,,755760896.0,10602372.0,,15251102.0,-130598.32911802,-41.33,0.4730013,-0.43846132,35.86,0.27,-0.62,0.0042,-4648730.0,,-43.85,37.63,,94.27,-51.9,-51.9,86.52,68.13,,-1.22269811,0.35860145,-0.43846132,0.35860145,1395564160.0,,-0.00684954,0.46448589,0.00759719,0.13339845,0.03570615,,0.45845493,0.84656836
000006.XSHE,000006.XSHE,53.4064,52.3448,3.6902,-299.7512,3.0229,-37.4559,3.67,2.7930652,32.1,52.75,81.07,3.89,7.5,50.22,0.53285692,121.73,-72.61,-72.61,-74.11,-73.06,173.32,172.61,10.4537,10162809092.0,36467108.0,192659888.0,61841032.0,,1842348544.0,192659888.0,83372759.0,156192768.0,-2278895.76522223,-63.17,1.49963048,0.37641936,32.1,0.97,1.96,0.122,32952422.0,36053804.0,37.64,5.58,49.65,-333.75,39.77,39.77,157.03,-73.09,,0.9986594000000001,0.37692467,0.37641936,0.32098551,6776875520.0,-0.09818546,-0.024664500000000002,1.93632301,0.02842901,7.28096192,0.03255862,20.32233642,0.72814189,2.67838949
000009.XSHE,000009.XSHE,103.9849,74.6761,2.7329,58.607,5.2289,47.808,3.52,1.76114561,12.68,29.99,90.56,7.92,5.33,62.27,0.21299185,102.55,73.43,73.43,35.86,27.48,120.86,222.17,3.1886,26132923041.5151,82236520.0,871387904.0,110495064.0,,2803837184.0,871387904.0,161964002.0,789151360.0,3962851.32110687,47.29,4.14405589,0.15436698,12.68,1.78,1.27,0.0628,23534548.0,52277004.0,15.44,3.43,39.58,501.09,-7.3,-7.3,96.42,-26.02,,1.01850843,0.15156181,0.15436698,0.12680353,6306122240.0,0.39046782,0.11765938,1.72693948,0.13818126,0.98502855,0.20392209,1.63172057,0.55537855,1.24910429
000012.XSHE,000012.XSHE,248.9051,108.604,5.6352,87.4817,5.3846,-43.0048,1.35,1.26484112,7.99,26.55,92.69,5.57,9.58,86.12,0.75474552,111.88,-11.04,-11.04,-71.4,-69.27,161.15,149.42,5.9753,23081347611.9355,63555172.0,869353984.0,69448712.0,,4899650560.0,869353984.0,108531571.0,805798784.0,971181.23562073,27.81,2.14780935,0.08108865,7.99,0.66,1.14,0.05,52416104.0,6939570.0,8.11,4.0,9.4,380.35,-12.99,-12.99,139.85,-68.68,,0.95523963,0.08488828,0.08108865,0.07988542,10746460160.0,0.42809935,0.04134425,0.41301052,0.08089678,0.13607145,0.46034185,1.91434207,0.54406847,1.19331165
000016.XSHE,000016.XSHE,63.8106,31.7952,4.4228,24.4629,1.6724,5.6157,1.06,1.52943772,1.4,17.43,98.56,11.78,3.86,92.65,1.03892403,144.63,-15.14,-15.14,-42.89,-24.19,-54.68,-49.55,0.5436,45515224732.9102,37656948.0,2611315200.0,36582440.0,,4034373888.0,2611315200.0,53595655.5,2573658368.0,12582697.86629902,30.75,4.61142657,0.01442068,1.4,0.36,1.0,0.0334,38006376.0,,1.44,0.5,,2132.1699,-17.85,-17.85,-13.0,-14.52,,0.92649335,0.0155648,0.01442068,0.014009200000000001,9870096384.0,15.78820533,0.13758527,1.4231711999999999,0.26456836,1.96280929,0.31739,,0.59125286,1.44650023
000021.XSHE,000021.XSHE,75.5506,31.6668,1.8311,26.3939,2.1557,-29.7745,1.16,0.22878906,2.04,3.69,97.76,0.14,1.63,94.21,0.98761703,101.37,-49.89,-49.89,-38.31,-42.84,-62.18,-62.18,0.6306,7285527611.2159,44201368.0,1974397696.0,40342836.0,,3504657920.0,1974397696.0,41014496.0,1930196352.0,504556.64066452,1.93,1.69175724,0.02349072,2.04,0.93,1.14,0.0459,39843272.0,2178656.75,2.35,-0.3,4.64,86.24,-34.21,-34.21,-27.22,-42.84,,0.98848962,0.02376426,0.02349072,0.02043298,4306485248.0,0.50243909,0.04754085,3.49756232,0.45847079,2.51613665,0.76480432,,0.18619067,0.22878906
000024.XSHE,000024.XSHE,478.7834,180.2184,1.6585,35.1728,3.222,14.3342,1.14,1.4737765,20.49,43.82,75.53,5.84,4.67,92.74,0.96342015,231.72,46.21,46.21,219.21,414.82,-76.26,-79.67,12.49,36068004770.2515,201399968.0,823094592.0,168678640.0,,16446107648.0,823094592.0,201889004.0,621694592.0,197609.74737427,11.49,0.93443036,0.24913752,20.49,0.44,1.09,0.0993,162508400.0,3663776.0,24.91,-1.86,1.69,46.98,-50.49,-50.49,-74.68,361.5,,0.94427096,0.26384113,0.24913752,0.20493227,38598922240.0,0.01261671,0.00427089,2.00198754,0.02132429,2.97300341,0.02447414,11.30427287,0.57392314,1.34699438
000027.XSHE,000027.XSHE,240.7327,65.4332,2.1849,25.3345,2.0873,-8.6743,1.62,1.1875888,11.25,21.2,89.92,0.31,3.5,70.17,0.71941553,126.31,-34.26,-34.26,-53.21,-39.19,70.98,36.32,2.478,37754402280.2944,179592976.0,1780867968.0,200398544.0,,13932659712.0,1780867968.0,374206796.0,1601275008.0,3068993.59596589,41.49,1.36647112,0.10641534,11.25,0.7,1.26,0.0839,144169824.0,9918678.0,10.64,6.64,3.88,411.38,-13.01,-13.01,127.16,-31.37,,0.7404214,0.14372266,0.10641534,0.11252858,27629125632.0,0.38237678,0.05394144,0.70359047,0.06445618,0.14794688,0.29959143,3.16822211,0.49572559999999993,0.9830474
