code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,578.5123,515.4895,0.5342,8.139,1.6092,2.3005,6.92,21.46347292,41.31,,,,35.56,93.27,0.9970215,,42.38,42.38,53.37,52.22,54.99,54.99,2.9287,,2862532096.0,5815037952.0,2402199040.0,,35950071808.0,5815037952.0,,2755080960.0,36899040.32495121,367.09,,0.52621445,41.31,0.31,6.9,0.6893,2395044096.0,197424992.0,52.62,,6.43,745.72,19.59,19.59,58.54,52.22,,0.99702127,0.52778658,0.52621445,0.41310118,807563427840.0,,0.02766483,,0.00720072,2.42875553,,,0.95548333,21.46347292
000002.XSHE,000002.XSHE,909.3039,798.9556,0.3929,12.3518,2.0464,6.1,2.69,3.93627224,14.93,48.95,79.13,4.94,7.06,99.33,0.9967202,312.7,6.2,6.2,6.94,1.19,-76.27,-69.96,1.7767,390144005952.8223,1663184256.0,7970255360.0,1189964672.0,,56129245184.0,7970255360.0,1823694352.0,6307071488.0,-2172221.08135684,-24.78,1.65765612,0.2068803,14.93,0.53,2.64,0.1096,1186061824.0,-14295384.0,20.69,1.87,-0.85,-118.76,-71.87,-71.87,-76.06,6.97,,0.98473178,0.21008797,0.2068803,0.1493007,235358830592.0,-0.06833828,-0.01102055,1.47981311,0.03386427,6.58433414,0.03547908,5.11130063,0.76151632,3.19315873
000006.XSHE,000006.XSHE,57.0657,55.8449,1.7873,11.5028,2.3239,-84.8457,2.12,2.18774514,10.76,46.08,85.75,3.19,2.0,99.93,0.9794924999999999,157.72,73.75,73.75,59.38,42.13,-85.29,-84.95,2.2371,23030327801.543,71240912.0,499790080.0,53790088.0,,2601816064.0,499790080.0,105672940.0,428549184.0,5380615.20568155,61.44,2.85247211,0.14266737,10.76,0.65,2.12,0.0692,52686988.0,62821.8008,14.27,6.88,0.09,431.0,-60.44,-60.44,-84.89,38.16,,1.00014419,0.1426468,0.14266737,0.10762536,8073813504.0,0.19691111,0.056112699999999995,1.82407016,0.061902599999999995,69.19562641,0.0700494,5.6027915,0.67774639,2.10314558
000009.XSHE,000009.XSHE,177.1379,174.6996,1.1757,51.0337,6.7807,-15.6117,4.05,2.36248873,22.63,40.02,88.61,10.03,10.51,42.49,0.25519078,106.76,-24.99,-24.99,4.55,22.25,61.06,42.47,5.9103,26390553464.105,75119528.0,659434112.0,149253056.0,,3877558272.0,659434112.0,200945470.0,584314560.0,-1343535.54205791,-36.09,2.62611921,0.26479040000000004,22.63,1.49,1.49,0.0947,38088004.0,99492288.0,26.48,3.66,56.27,-316.82,-36.65,-36.65,103.29,26.47,,0.98759546,0.26811626,0.26479040000000004,0.22633505,10049259520.0,-0.09287931,-0.03856166,2.25384856,0.06562017,0.74195606,0.09128694,7.31600625,0.61414493,1.59164642
000012.XSHE,000012.XSHE,322.2174,198.0335,4.7857,20.5068,5.3018,63.9044,6.3,0.94339365,21.51,36.23,75.37,3.31,5.93,95.05,0.87266637,105.28,34.58,34.58,36.22,35.47,-0.32,0.4,3.8904,75907611060.1123,516018272.0,2095159040.0,450734016.0,,7221178880.0,2095159040.0,578293832.0,1579140864.0,1266734.59237727,19.48,5.56502169,0.24629074,21.51,3.45,5.96,0.2,393340416.0,,24.63,1.69,,79.1,-7.51,-7.51,-0.03,38.78,,0.95047513,0.25912381,0.24629074,0.21513117,13640128512.0,0.3566083,0.06358734,0.8401646999999999,0.15360259,0.23728896,0.75171934,0.63700517,0.47059308,0.88890613
000016.XSHE,000016.XSHE,52.2524,26.0361,0.9125,-183.0824,1.3403,10.2032,-1.94,3.18329833,-2.26,15.62,102.95,14.48,3.54,142.85,1.18526318,111.44,-21.73,-21.73,-344.4,-289.19,-389.21,-437.57,0.3229,52163565933.3403,-98420464.0,3339536896.0,-75327824.0,,4137604096.0,3339536896.0,-56471004.0,3437957376.0,2737520.52576482,4.28,3.14500887,-0.02694377,-2.26,-0.46,-2.26,-0.0638,-89283296.0,8440753.0,-2.69,0.37,-12.25,-145.34,-27.87,-27.87,3.24,-315.75,,1.30598044,-0.02063107,-0.02694377,-0.02255637,16586142720.0,0.30824416,0.01149067,1.21729801,0.201345,2.18534789,0.23435504,0.21648435,0.7505385,3.00863455
000021.XSHE,000021.XSHE,105.93799999999999,105.8269,0.3936,30.0935,2.6505,279.1554,1.03,0.61181855,0.73,2.15,99.26,0.3,1.35,79.27,1.15671791,94.63,-5.26,-5.26,-48.13,-54.49,-58.79,-64.29,0.5169,10715982452.9282,37068716.0,4984177664.0,36451252.0,,4482691072.0,4984177664.0,35900484.0,4947108864.0,110053.5842701,0.23,1.5201786,0.00912003,0.73,0.53,1.01,0.0328,42163816.0,8387122.0,0.91,-0.22,17.94,31.45,7.73,7.73,-61.63,-42.7,,0.97210168,0.00938176,0.00912003,0.00731339,7049160192.0,2.26481608,0.00454276,1.77486969,0.70705978,3.75587613,1.11532504,,0.36408158,0.57252872
000024.XSHE,000024.XSHE,311.8618,124.2627,1.9036,14.2529,1.6798,36.4021,3.04,2.15987026,19.85,45.14,73.56,2.52,2.41,97.29,0.99711852,156.13,16.87,16.87,24.87,16.73,-19.11,-3.93,2.1976,127877986848.2031,749126080.0,2832919552.0,562444544.0,,21667833856.0,2832919552.0,790219344.0,2083793408.0,-2976263.49235152,-32.76,2.0555308,0.27123359999999996,19.85,0.92,3.03,0.327,560823872.0,19256894.0,27.12,0.71,2.5,-123.9,-32.51,-32.51,-14.13,45.9,,0.99791283,0.2718009,0.27123359999999996,0.19853883,62211661824.0,-0.07109569,-0.02289332,1.91300014,0.04553679,10.94014495,0.05065813,7.16597304,0.65170788,1.87115289
000027.XSHE,000027.XSHE,193.9958,193.9958,0.1187,15.4891,1.401,-17.3282,2.02,0.9293527,11.35,17.39,88.71,0.31,2.47,75.02,0.74646572,115.73,2.81,2.81,-31.38,-34.06,389.12,347.88,1.5463,51730294399.418,335697984.0,2974715136.0,337556064.0,,16819162112.0,2974715136.0,523889880.0,2639016960.0,5481511.05843181,35.75,1.73052272,0.11126243,11.35,1.15,1.81,0.1274,251974032.0,-4723951.5,11.13,2.57,-1.06,316.77,-0.24,-0.24,233.35,-35.02,,0.7396916,0.15041733,0.11126243,0.11347509,29892872192.0,0.27314371,0.08133806,1.14441566,0.09951252,0.21874529,0.38007116,1.36209565,0.43735205,0.77731037
000028.XSHE,000028.XSHE,72.5272,58.7113,0.4716,25.4253,6.5632,80.545,7.96,4.67424733,2.52,9.73,96.98,3.33,2.26,92.15,0.94871154,96.8,17.67,17.67,40.46,35.8,14.5,12.87,0.5335,34315942974.3506,106410168.0,3526818560.0,88958496.0,,1220403840.0,3526818560.0,141519396.0,3420408320.0,-4370043.86328413,-8.99,5.24122442,0.0319505,2.52,1.38,7.7,0.3028,84395952.0,6273433.0,3.19,0.74,5.43,-297.85,3.51,3.51,38.32,38.24,,0.97579807,0.03274294,0.0319505,0.02522344,6547314176.0,-1.42211807,-0.05949922,1.06849687,0.53866646,7.27297084,0.64234954,0.02575763,0.81360239,4.36487521
